index,store_name,city,state,date,store_segment,store_latitude,store_longitude,sales,pedidos,avg_ticket,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,y
27525,AR PAZZI ,RIO DE JANEIRO,RJ,2021-04-19,FOOD,-22.8858199,-43.2792183,274.1,3,91.37,208.1,199.2,193.6,76.9,29.4,74.9,72.9,230.4,128.8,239.4,94.4,135.5,103.0,331.2,187.9,217.2,68.2,134.7,350.8,171.81,362.0,204.3,151.8,185.5,155.8,222.2,286.5,302.7,194.3,101.9
27865,AR PAZZI ,RIO DE JANEIRO,RJ,2021-04-20,FOOD,-22.8858199,-43.2792183,101.9,2,50.95,274.1,208.1,199.2,193.6,76.9,29.4,74.9,72.9,230.4,128.8,239.4,94.4,135.5,103.0,331.2,187.9,217.2,68.2,134.7,350.8,171.81,362.0,204.3,151.8,185.5,155.8,222.2,286.5,302.7,87.7
28273,AR PAZZI ,RIO DE JANEIRO,RJ,2021-04-21,FOOD,-22.8858199,-43.2792183,87.7,2,43.85,101.9,274.1,208.1,199.2,193.6,76.9,29.4,74.9,72.9,230.4,128.8,239.4,94.4,135.5,103.0,331.2,187.9,217.2,68.2,134.7,350.8,171.81,362.0,204.3,151.8,185.5,155.8,222.2,286.5,62.8
28887,AR PAZZI ,RIO DE JANEIRO,RJ,2021-04-23,FOOD,-22.8858199,-43.2792183,62.8,0,31.4,87.7,101.9,274.1,208.1,199.2,193.6,76.9,29.4,74.9,72.9,230.4,128.8,239.4,94.4,135.5,103.0,331.2,187.9,217.2,68.2,134.7,350.8,171.81,362.0,204.3,151.8,185.5,155.8,222.2,57.9
28952,AR PAZZI ,RIO DE JANEIRO,RJ,2021-04-24,FOOD,-22.8858199,-43.2792183,57.9,0,57.9,62.8,87.7,101.9,274.1,208.1,199.2,193.6,76.9,29.4,74.9,72.9,230.4,128.8,239.4,94.4,135.5,103.0,331.2,187.9,217.2,68.2,134.7,350.8,171.81,362.0,204.3,151.8,185.5,155.8,129.2
29204,AR PAZZI ,RIO DE JANEIRO,RJ,2021-04-25,FOOD,-22.8858199,-43.2792183,129.2,0,25.84,57.9,62.8,87.7,101.9,274.1,208.1,199.2,193.6,76.9,29.4,74.9,72.9,230.4,128.8,239.4,94.4,135.5,103.0,331.2,187.9,217.2,68.2,134.7,350.8,171.81,362.0,204.3,151.8,185.5,57.0
29611,AR PAZZI ,RIO DE JANEIRO,RJ,2021-04-26,FOOD,-22.8858199,-43.2792183,57.0,0,28.5,129.2,57.9,62.8,87.7,101.9,274.1,208.1,199.2,193.6,76.9,29.4,74.9,72.9,230.4,128.8,239.4,94.4,135.5,103.0,331.2,187.9,217.2,68.2,134.7,350.8,171.81,362.0,204.3,151.8,217.7
30203,AR PAZZI ,RIO DE JANEIRO,RJ,2021-04-28,FOOD,-22.8858199,-43.2792183,217.7,0,54.43,57.0,129.2,57.9,62.8,87.7,101.9,274.1,208.1,199.2,193.6,76.9,29.4,74.9,72.9,230.4,128.8,239.4,94.4,135.5,103.0,331.2,187.9,217.2,68.2,134.7,350.8,171.81,362.0,204.3,12.0
30419,AR PAZZI ,RIO DE JANEIRO,RJ,2021-04-29,FOOD,-22.8858199,-43.2792183,12.0,0,12.0,217.7,57.0,129.2,57.9,62.8,87.7,101.9,274.1,208.1,199.2,193.6,76.9,29.4,74.9,72.9,230.4,128.8,239.4,94.4,135.5,103.0,331.2,187.9,217.2,68.2,134.7,350.8,171.81,362.0,79.8
30808,AR PAZZI ,RIO DE JANEIRO,RJ,2021-04-30,FOOD,-22.8858199,-43.2792183,79.8,0,39.9,12.0,217.7,57.0,129.2,57.9,62.8,87.7,101.9,274.1,208.1,199.2,193.6,76.9,29.4,74.9,72.9,230.4,128.8,239.4,94.4,135.5,103.0,331.2,187.9,217.2,68.2,134.7,350.8,171.81,62.9
30981,AR PAZZI ,RIO DE JANEIRO,RJ,2021-05-01,FOOD,-22.8858199,-43.2792183,62.9,0,62.9,79.8,12.0,217.7,57.0,129.2,57.9,62.8,87.7,101.9,274.1,208.1,199.2,193.6,76.9,29.4,74.9,72.9,230.4,128.8,239.4,94.4,135.5,103.0,331.2,187.9,217.2,68.2,134.7,350.8,-999.0
7310,AR TRAMUO ,SÃO PAULO,SP,2021-02-03,FOOD,-23.561053,-46.558976,315.9,7,45.13,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,362.0,233.0,80.3,142.6,129.6,556.29,87.3,330.8,390.0,369.2,438.8,265.0,253.6,338.3,56.3,431.4,51.0,273.7
7663,AR TRAMUO ,SÃO PAULO,SP,2021-02-04,FOOD,-23.561053,-46.558976,273.7,7,39.1,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,362.0,233.0,80.3,142.6,129.6,556.29,87.3,330.8,390.0,369.2,438.8,265.0,253.6,338.3,56.3,431.4,208.6
7722,AR TRAMUO ,SÃO PAULO,SP,2021-02-05,FOOD,-23.561053,-46.558976,208.6,4,52.15,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,362.0,233.0,80.3,142.6,129.6,556.29,87.3,330.8,390.0,369.2,438.8,265.0,253.6,338.3,56.3,185.8
8055,AR TRAMUO ,SÃO PAULO,SP,2021-02-06,FOOD,-23.561053,-46.558976,185.8,4,46.45,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,362.0,233.0,80.3,142.6,129.6,556.29,87.3,330.8,390.0,369.2,438.8,265.0,253.6,338.3,411.3
8209,AR TRAMUO ,SÃO PAULO,SP,2021-02-07,FOOD,-23.561053,-46.558976,411.3,9,45.7,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,362.0,233.0,80.3,142.6,129.6,556.29,87.3,330.8,390.0,369.2,438.8,265.0,253.6,231.89
8615,AR TRAMUO ,SÃO PAULO,SP,2021-02-08,FOOD,-23.561053,-46.558976,231.89,4,57.97,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,362.0,233.0,80.3,142.6,129.6,556.29,87.3,330.8,390.0,369.2,438.8,265.0,560.6
8752,AR TRAMUO ,SÃO PAULO,SP,2021-02-09,FOOD,-23.561053,-46.558976,560.6,11,50.96,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,362.0,233.0,80.3,142.6,129.6,556.29,87.3,330.8,390.0,369.2,438.8,446.4
9061,AR TRAMUO ,SÃO PAULO,SP,2021-02-10,FOOD,-23.561053,-46.558976,446.4,6,74.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,362.0,233.0,80.3,142.6,129.6,556.29,87.3,330.8,390.0,369.2,478.4
9215,AR TRAMUO ,SÃO PAULO,SP,2021-02-11,FOOD,-23.561053,-46.558976,478.4,7,68.34,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,362.0,233.0,80.3,142.6,129.6,556.29,87.3,330.8,390.0,604.8
9386,AR TRAMUO ,SÃO PAULO,SP,2021-02-12,FOOD,-23.561053,-46.558976,604.8,13,46.52,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,362.0,233.0,80.3,142.6,129.6,556.29,87.3,330.8,463.2
9751,AR TRAMUO ,SÃO PAULO,SP,2021-02-13,FOOD,-23.561053,-46.558976,463.2,7,66.17,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,362.0,233.0,80.3,142.6,129.6,556.29,87.3,320.9
9875,AR TRAMUO ,SÃO PAULO,SP,2021-02-14,FOOD,-23.561053,-46.558976,320.9,7,45.84,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,362.0,233.0,80.3,142.6,129.6,556.29,230.0
10265,AR TRAMUO ,SÃO PAULO,SP,2021-02-15,FOOD,-23.561053,-46.558976,230.0,6,38.33,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,362.0,233.0,80.3,142.6,129.6,339.4
10426,AR TRAMUO ,SÃO PAULO,SP,2021-02-16,FOOD,-23.561053,-46.558976,339.4,8,42.43,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,362.0,233.0,80.3,142.6,356.8
10568,AR TRAMUO ,SÃO PAULO,SP,2021-02-17,FOOD,-23.561053,-46.558976,356.8,11,32.44,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,362.0,233.0,80.3,436.4
10845,AR TRAMUO ,SÃO PAULO,SP,2021-02-18,FOOD,-23.561053,-46.558976,436.4,10,43.64,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,362.0,233.0,112.9
11051,AR TRAMUO ,SÃO PAULO,SP,2021-02-19,FOOD,-23.561053,-46.558976,112.9,3,37.63,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,362.0,256.5
11352,AR TRAMUO ,SÃO PAULO,SP,2021-02-20,FOOD,-23.561053,-46.558976,256.5,6,42.75,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,326.5,389.8
11641,AR TRAMUO ,SÃO PAULO,SP,2021-02-21,FOOD,-23.561053,-46.558976,389.8,8,48.73,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,563.39,118.1
11751,AR TRAMUO ,SÃO PAULO,SP,2021-02-22,FOOD,-23.561053,-46.558976,118.1,3,39.37,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,386.4,375.0
11973,AR TRAMUO ,SÃO PAULO,SP,2021-02-23,FOOD,-23.561053,-46.558976,375.0,10,37.5,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,353.9,394.4
12276,AR TRAMUO ,SÃO PAULO,SP,2021-02-24,FOOD,-23.561053,-46.558976,394.4,10,39.44,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,77.1,328.5
12645,AR TRAMUO ,SÃO PAULO,SP,2021-02-25,FOOD,-23.561053,-46.558976,328.5,8,41.06,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,181.3,751.9
12832,AR TRAMUO ,SÃO PAULO,SP,2021-02-26,FOOD,-23.561053,-46.558976,751.9,18,41.77,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,283.3,785.4
13106,AR TRAMUO ,SÃO PAULO,SP,2021-02-27,FOOD,-23.561053,-46.558976,785.4,16,49.09,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,237.5,1164.5
13202,AR TRAMUO ,SÃO PAULO,SP,2021-02-28,FOOD,-23.561053,-46.558976,1164.5,18,64.69,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,85.4,158.4
13645,AR TRAMUO ,SÃO PAULO,SP,2021-03-01,FOOD,-23.561053,-46.558976,158.4,3,52.8,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,364.1,245.9
13766,AR TRAMUO ,SÃO PAULO,SP,2021-03-02,FOOD,-23.561053,-46.558976,245.9,5,49.18,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,188.6,465.79
14098,AR TRAMUO ,SÃO PAULO,SP,2021-03-03,FOOD,-23.561053,-46.558976,465.79,9,51.75,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,93.2,493.8
14131,AR TRAMUO ,SÃO PAULO,SP,2021-03-04,FOOD,-23.561053,-46.558976,493.8,9,54.87,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,315.9,331.6
14514,AR TRAMUO ,SÃO PAULO,SP,2021-03-05,FOOD,-23.561053,-46.558976,331.6,9,36.84,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,273.7,1465.9
14765,AR TRAMUO ,SÃO PAULO,SP,2021-03-06,FOOD,-23.561053,-46.558976,1465.9,31,47.29,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,208.6,1399.2
15028,AR TRAMUO ,SÃO PAULO,SP,2021-03-07,FOOD,-23.561053,-46.558976,1399.2,30,46.64,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,185.8,1472.8
15373,AR TRAMUO ,SÃO PAULO,SP,2021-03-08,FOOD,-23.561053,-46.558976,1472.8,34,43.32,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,411.3,761.1
15552,AR TRAMUO ,SÃO PAULO,SP,2021-03-09,FOOD,-23.561053,-46.558976,761.1,16,47.57,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,231.89,569.99
16609,AR TRAMUO ,SÃO PAULO,SP,2021-03-13,FOOD,-23.561053,-46.558976,569.99,12,47.5,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,560.6,659.1
16952,AR TRAMUO ,SÃO PAULO,SP,2021-03-14,FOOD,-23.561053,-46.558976,659.1,15,43.94,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,446.4,176.7
17182,AR TRAMUO ,SÃO PAULO,SP,2021-03-15,FOOD,-23.561053,-46.558976,176.7,4,44.18,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,478.4,504.1
17223,AR TRAMUO ,SÃO PAULO,SP,2021-03-16,FOOD,-23.561053,-46.558976,504.1,12,42.01,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,604.8,957.1
17550,AR TRAMUO ,SÃO PAULO,SP,2021-03-17,FOOD,-23.561053,-46.558976,957.1,18,53.17,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,463.2,499.7
17826,AR TRAMUO ,SÃO PAULO,SP,2021-03-18,FOOD,-23.561053,-46.558976,499.7,10,49.97,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,320.9,465.2
18341,AR TRAMUO ,SÃO PAULO,SP,2021-03-19,FOOD,-23.561053,-46.558976,465.2,10,46.52,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,230.0,873.0
18468,AR TRAMUO ,SÃO PAULO,SP,2021-03-20,FOOD,-23.561053,-46.558976,873.0,17,51.35,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,339.4,789.41
18797,AR TRAMUO ,SÃO PAULO,SP,2021-03-21,FOOD,-23.561053,-46.558976,789.41,16,49.34,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,356.8,189.2
19121,AR TRAMUO ,SÃO PAULO,SP,2021-03-22,FOOD,-23.561053,-46.558976,189.2,5,37.84,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,436.4,635.0
19388,AR TRAMUO ,SÃO PAULO,SP,2021-03-23,FOOD,-23.561053,-46.558976,635.0,18,35.28,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,112.9,770.8
19907,AR TRAMUO ,SÃO PAULO,SP,2021-03-24,FOOD,-23.561053,-46.558976,770.8,18,42.82,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,256.5,1122.49
20072,AR TRAMUO ,SÃO PAULO,SP,2021-03-25,FOOD,-23.561053,-46.558976,1122.49,20,56.12,770.8,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,389.8,841.5
20404,AR TRAMUO ,SÃO PAULO,SP,2021-03-26,FOOD,-23.561053,-46.558976,841.5,19,44.29,1122.49,770.8,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,118.1,754.6
20880,AR TRAMUO ,SÃO PAULO,SP,2021-03-27,FOOD,-23.561053,-46.558976,754.6,18,41.92,841.5,1122.49,770.8,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,375.0,786.7
21003,AR TRAMUO ,SÃO PAULO,SP,2021-03-28,FOOD,-23.561053,-46.558976,786.7,17,46.28,754.6,841.5,1122.49,770.8,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,394.4,1207.6
21323,AR TRAMUO ,SÃO PAULO,SP,2021-03-29,FOOD,-23.561053,-46.558976,1207.6,27,44.73,786.7,754.6,841.5,1122.49,770.8,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,328.5,955.79
21612,AR TRAMUO ,SÃO PAULO,SP,2021-03-30,FOOD,-23.561053,-46.558976,955.79,19,50.3,1207.6,786.7,754.6,841.5,1122.49,770.8,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,751.9,921.6
21823,AR TRAMUO ,SÃO PAULO,SP,2021-03-31,FOOD,-23.561053,-46.558976,921.6,21,43.89,955.79,1207.6,786.7,754.6,841.5,1122.49,770.8,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,785.4,913.8
22198,AR TRAMUO ,SÃO PAULO,SP,2021-04-01,FOOD,-23.561053,-46.558976,913.8,17,53.75,921.6,955.79,1207.6,786.7,754.6,841.5,1122.49,770.8,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1164.5,1100.22
22463,AR TRAMUO ,SÃO PAULO,SP,2021-04-02,FOOD,-23.561053,-46.558976,1100.22,26,42.32,913.8,921.6,955.79,1207.6,786.7,754.6,841.5,1122.49,770.8,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,158.4,1010.7
22769,AR TRAMUO ,SÃO PAULO,SP,2021-04-03,FOOD,-23.561053,-46.558976,1010.7,21,48.13,1100.22,913.8,921.6,955.79,1207.6,786.7,754.6,841.5,1122.49,770.8,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,245.9,249.0
23439,AR TRAMUO ,SÃO PAULO,SP,2021-04-05,FOOD,-23.561053,-46.558976,249.0,7,35.57,1010.7,1100.22,913.8,921.6,955.79,1207.6,786.7,754.6,841.5,1122.49,770.8,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,465.79,344.8
23818,AR TRAMUO ,SÃO PAULO,SP,2021-04-06,FOOD,-23.561053,-46.558976,344.8,8,43.1,249.0,1010.7,1100.22,913.8,921.6,955.79,1207.6,786.7,754.6,841.5,1122.49,770.8,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,493.8,792.0
23893,AR TRAMUO ,SÃO PAULO,SP,2021-04-07,FOOD,-23.561053,-46.558976,792.0,20,39.6,344.8,249.0,1010.7,1100.22,913.8,921.6,955.79,1207.6,786.7,754.6,841.5,1122.49,770.8,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,331.6,739.1
24205,AR TRAMUO ,SÃO PAULO,SP,2021-04-08,FOOD,-23.561053,-46.558976,739.1,19,38.9,792.0,344.8,249.0,1010.7,1100.22,913.8,921.6,955.79,1207.6,786.7,754.6,841.5,1122.49,770.8,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,1465.9,914.3
24593,AR TRAMUO ,SÃO PAULO,SP,2021-04-09,FOOD,-23.561053,-46.558976,914.3,23,39.75,739.1,792.0,344.8,249.0,1010.7,1100.22,913.8,921.6,955.79,1207.6,786.7,754.6,841.5,1122.49,770.8,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1399.2,972.8
24861,AR TRAMUO ,SÃO PAULO,SP,2021-04-10,FOOD,-23.561053,-46.558976,972.8,20,48.64,914.3,739.1,792.0,344.8,249.0,1010.7,1100.22,913.8,921.6,955.79,1207.6,786.7,754.6,841.5,1122.49,770.8,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,1472.8,1402.2
25261,AR TRAMUO ,SÃO PAULO,SP,2021-04-11,FOOD,-23.561053,-46.558976,1402.2,28,50.08,972.8,914.3,739.1,792.0,344.8,249.0,1010.7,1100.22,913.8,921.6,955.79,1207.6,786.7,754.6,841.5,1122.49,770.8,635.0,189.2,789.41,873.0,465.2,499.7,957.1,504.1,176.7,659.1,569.99,761.1,38.5
